Product_Name,Size,Milk,Whip,Serving_Size_ml,Calories,Total_Fat_g,Saturated_Fat_g,Trans_Fat_g,Cholesterol_mg,Sodium_mg,Carbohydrates_g,Dietary_Fiber_g,Sugar_g,Protein_g,Vitamin_A_%DV,Vitamin_C_%DV,Calcium_%DV,Iron_%DV,Caffiene_mg
Earl Grey Brewed Tea,Short,No Milk,No Whip,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
Earl Grey Brewed Tea,Tall,No Milk,No Whip,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
Earl Grey Brewed Tea,Grande,No Milk,No Whip,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
Earl Grey Brewed Tea,Venti®,No Milk,No Whip,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
Emperor's Clouds and Mist Brewed Tea,Short,No Milk,No Whip,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Emperor's Clouds and Mist Brewed Tea,Tall,No Milk,No Whip,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Emperor's Clouds and Mist Brewed Tea,Grande,No Milk,No Whip,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
Emperor's Clouds and Mist Brewed Tea,Venti®,No Milk,No Whip,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
English Breakfast Black Brewed Tea,Short,No Milk,No Whip,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
English Breakfast Black Brewed Tea,Tall,No Milk,No Whip,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
English Breakfast Black Brewed Tea,Grande,No Milk,No Whip,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
English Breakfast Black Brewed Tea,Venti®,No Milk,No Whip,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
English Breakfast Black Tea Latte,Short,Nonfat,No Whip,236.0,80.0,0.1,0.1,0.0,0.0,50.0,15.0,0.0,15.0,4.0,6.0,0.0,15.0,0.0,40.0
English Breakfast Black Tea Latte,Short,2%,No Whip,236.0,100.0,2.0,1.5,0.1,10.0,55.0,15.0,0.0,15.0,4.0,6.0,0.0,10.0,0.0,40.0
English Breakfast Black Tea Latte,Short,Whole,No Whip,236.0,110.0,3.5,2.0,0.1,10.0,50.0,15.0,0.0,15.0,4.0,6.0,0.0,10.0,0.0,40.0
English Breakfast Black Tea Latte,Short,Soy,No Whip,236.0,80.0,1.5,0.2,0.0,0.0,40.0,13.0,0.0,12.0,3.0,4.0,0.0,10.0,6.0,40.0
English Breakfast Black Tea Latte,Short,Coconut,No Whip,236.0,80.0,2.5,2.5,0.0,0.0,45.0,14.0,0.0,13.0,0.2,0.0,0.0,0.0,0.0,40.0
English Breakfast Black Tea Latte,Tall,Nonfat,No Whip,354.0,110.0,0.1,0.1,0.0,5.0,70.0,23.0,0.0,23.0,5.0,10.0,0.0,20.0,0.0,40.0
English Breakfast Black Tea Latte,Tall,2%,No Whip,354.0,140.0,3.0,2.0,0.1,15.0,80.0,23.0,0.0,23.0,5.0,8.0,0.0,20.0,0.0,40.0
English Breakfast Black Tea Latte,Tall,Whole,No Whip,354.0,160.0,5.0,3.0,0.2,15.0,75.0,23.0,0.0,23.0,5.0,8.0,0.0,15.0,0.0,40.0
English Breakfast Black Tea Latte,Tall,Soy,No Whip,354.0,120.0,2.5,0.3,0.0,0.0,60.0,20.0,1.0,18.0,4.0,6.0,0.0,20.0,8.0,40.0
English Breakfast Black Tea Latte,Tall,Coconut,No Whip,354.0,120.0,3.5,3.5,0.0,0.0,70.0,20.0,0.0,20.0,0.4,0.0,0.0,0.0,0.0,40.0
English Breakfast Black Tea Latte,Grande,Nonfat,No Whip,473.0,150.0,0.2,0.1,0.0,5.0,95.0,30.0,0.0,30.0,7.0,15.0,0.0,25.0,0.0,40.0
English Breakfast Black Tea Latte,Grande,2%,No Whip,473.0,180.0,4.0,2.5,0.2,15.0,105.0,30.0,0.0,30.0,7.0,10.0,0.0,25.0,0.0,40.0
English Breakfast Black Tea Latte,Grande,Whole,No Whip,473.0,210.0,7.0,4.0,0.2,20.0,95.0,30.0,0.0,30.0,7.0,10.0,0.0,20.0,0.0,40.0
English Breakfast Black Tea Latte,Grande,Soy,No Whip,473.0,160.0,3.0,0.4,0.0,0.0,80.0,26.0,1.0,24.0,6.0,8.0,0.0,25.0,10.0,40.0
English Breakfast Black Tea Latte,Grande,Coconut,No Whip,473.0,150.0,4.5,4.5,0.0,0.0,90.0,27.0,0.0,26.0,0.5,0.0,0.0,0.0,0.0,40.0
English Breakfast Black Tea Latte,Venti®,Nonfat,No Whip,591.0,190.0,0.2,0.1,0.0,5.0,120.0,38.0,0.0,38.0,9.0,15.0,0.0,30.0,0.0,40.0
English Breakfast Black Tea Latte,Venti®,2%,No Whip,591.0,230.0,5.0,3.5,0.2,20.0,135.0,38.0,0.0,38.0,9.0,15.0,0.0,30.0,0.0,40.0
English Breakfast Black Tea Latte,Venti®,Whole,No Whip,591.0,260.0,9.0,5.0,0.3,25.0,125.0,38.0,0.0,38.0,8.0,15.0,0.0,30.0,0.0,40.0
English Breakfast Black Tea Latte,Venti®,Soy,No Whip,591.0,200.0,4.0,0.5,0.0,0.0,105.0,33.0,1.0,31.0,7.0,10.0,0.0,30.0,15.0,40.0
English Breakfast Black Tea Latte,Venti®,Coconut,No Whip,591.0,190.0,6.0,6.0,0.0,0.0,115.0,34.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,40.0
Green Tea Latte,Short,Nonfat,No Whip,236.0,80.0,0.2,0.1,0.0,5.0,70.0,14.0,0.0,14.0,6.0,10.0,4.0,20.0,2.0,30.0
Green Tea Latte,Short,2%,No Whip,236.0,110.0,3.5,2.0,0.1,15.0,80.0,14.0,0.0,14.0,6.0,10.0,6.0,20.0,2.0,30.0
Green Tea Latte,Short,Whole,No Whip,236.0,130.0,6.0,3.0,0.2,15.0,75.0,14.0,0.0,14.0,6.0,8.0,4.0,20.0,2.0,30.0
Green Tea Latte,Short,Soy,No Whip,236.0,90.0,3.0,0.4,0.0,0.0,65.0,11.0,1.0,9.0,5.0,8.0,4.0,20.0,10.0,30.0
Green Tea Latte,Short,Coconut,No Whip,236.0,80.0,3.5,3.5,0.0,0.0,65.0,11.0,0.0,11.0,1.0,0.0,4.0,0.0,2.0,30.0
Green Tea Latte,Tall,Nonfat,No Whip,354.0,140.0,0.3,0.2,0.0,5.0,115.0,25.0,1.0,24.0,10.0,20.0,10.0,30.0,4.0,55.0
Green Tea Latte,Tall,2%,No Whip,354.0,190.0,5.0,3.5,0.2,20.0,125.0,25.0,1.0,24.0,10.0,15.0,10.0,30.0,2.0,55.0
Green Tea Latte,Tall,Whole,No Whip,354.0,220.0,9.0,5.0,0.3,25.0,115.0,25.0,1.0,24.0,9.0,15.0,10.0,30.0,4.0,55.0
Green Tea Latte,Tall,Soy,No Whip,354.0,160.0,4.5,0.5,0.0,0.0,105.0,20.0,2.0,17.0,8.0,10.0,10.0,30.0,15.0,55.0
Green Tea Latte,Tall,Coconut,No Whip,354.0,140.0,6.0,6.0,0.0,0.0,105.0,21.0,1.0,19.0,1.0,2.0,10.0,0.0,2.0,55.0
Green Tea Latte,Grande,Nonfat,No Whip,473.0,190.0,0.4,0.2,0.0,5.0,140.0,34.0,1.0,33.0,12.0,20.0,15.0,40.0,4.0,80.0
Green Tea Latte,Grande,2%,No Whip,473.0,240.0,7.0,4.5,0.3,25.0,160.0,34.0,1.0,32.0,12.0,20.0,15.0,40.0,4.0,80.0
Green Tea Latte,Grande,Whole,No Whip,473.0,280.0,11.0,6.0,0.3,35.0,150.0,34.0,1.0,32.0,12.0,20.0,15.0,35.0,4.0,80.0
Green Tea Latte,Grande,Soy,No Whip,473.0,210.0,6.0,0.5,0.0,0.0,130.0,28.0,3.0,24.0,10.0,15.0,15.0,40.0,20.0,80.0
Green Tea Latte,Grande,Coconut,No Whip,473.0,190.0,8.0,7.0,0.0,0.0,135.0,29.0,1.0,27.0,2.0,2.0,15.0,2.0,4.0,80.0
Green Tea Latte,Venti®,Nonfat,No Whip,591.0,250.0,0.5,0.3,0.0,10.0,190.0,45.0,2.0,44.0,16.0,30.0,20.0,50.0,6.0,110.0
Green Tea Latte,Venti®,2%,No Whip,591.0,320.0,9.0,6.0,0.4,35.0,210.0,45.0,2.0,43.0,16.0,25.0,20.0,50.0,6.0,110.0
Green Tea Latte,Venti®,Whole,No Whip,591.0,370.0,15.0,8.0,0.4,45.0,190.0,45.0,2.0,43.0,15.0,25.0,20.0,45.0,6.0,110.0
Green Tea Latte,Venti®,Soy,No Whip,591.0,280.0,7.0,1.0,0.0,0.0,170.0,38.0,3.0,32.0,14.0,20.0,20.0,50.0,30.0,110.0
Green Tea Latte,Venti®,Coconut,No Whip,591.0,250.0,10.0,9.0,0.0,0.0,180.0,38.0,2.0,36.0,2.0,2.0,20.0,2.0,6.0,110.0
Iced Green Tea Latte,Tall,Nonfat,No Whip,354.0,120.0,0.3,0.1,0.0,5.0,95.0,22.0,1.0,21.0,8.0,15.0,10.0,25.0,4.0,55.0
Iced Green Tea Latte,Tall,2%,No Whip,354.0,160.0,4.5,2.5,0.2,15.0,105.0,22.0,1.0,21.0,8.0,15.0,10.0,25.0,2.0,55.0
Iced Green Tea Latte,Tall,Whole,No Whip,354.0,180.0,7.0,4.0,0.2,20.0,95.0,22.0,1.0,21.0,7.0,10.0,10.0,25.0,4.0,55.0
Iced Green Tea Latte,Tall,Soy,No Whip,354.0,140.0,3.5,0.5,0.0,0.0,85.0,18.0,2.0,16.0,7.0,10.0,10.0,25.0,15.0,55.0
Iced Green Tea Latte,Tall,Coconut,No Whip,354.0,120.0,4.5,4.5,0.0,0.0,90.0,19.0,1.0,18.0,1.0,2.0,10.0,2.0,2.0,55.0
Iced Green Tea Latte,Grande,Nonfat,No Whip,473.0,170.0,0.4,0.2,0.0,5.0,130.0,32.0,1.0,31.0,11.0,20.0,15.0,35.0,4.0,80.0
Iced Green Tea Latte,Grande,2%,No Whip,473.0,220.0,6.0,3.5,0.2,25.0,140.0,31.0,1.0,30.0,11.0,20.0,15.0,35.0,4.0,80.0
Iced Green Tea Latte,Grande,Whole,No Whip,473.0,250.0,10.0,5.0,0.3,30.0,130.0,31.0,1.0,30.0,10.0,15.0,15.0,30.0,4.0,80.0
Iced Green Tea Latte,Grande,Soy,No Whip,473.0,190.0,5.0,0.5,0.0,0.0,115.0,27.0,2.0,23.0,9.0,15.0,15.0,35.0,20.0,80.0
Iced Green Tea Latte,Grande,Coconut,No Whip,473.0,170.0,7.0,6.0,0.0,0.0,120.0,27.0,1.0,25.0,2.0,2.0,15.0,2.0,4.0,80.0
Iced Green Tea Latte,Venti®,Nonfat,No Whip,709.0,240.0,0.5,0.3,0.0,10.0,180.0,44.0,2.0,42.0,15.0,25.0,20.0,50.0,6.0,110.0
Iced Green Tea Latte,Venti®,2%,No Whip,709.0,310.0,8.0,5.0,0.4,35.0,200.0,43.0,2.0,41.0,15.0,25.0,20.0,45.0,6.0,110.0
Iced Green Tea Latte,Venti®,Whole,No Whip,709.0,350.0,14.0,8.0,0.4,40.0,190.0,43.0,2.0,41.0,14.0,20.0,20.0,45.0,6.0,110.0
Iced Green Tea Latte,Venti®,Soy,No Whip,709.0,270.0,7.0,1.0,0.0,0.0,170.0,37.0,3.0,32.0,13.0,20.0,20.0,50.0,25.0,110.0
Iced Green Tea Latte,Venti®,Coconut,No Whip,709.0,240.0,9.0,9.0,0.0,0.0,170.0,37.0,2.0,35.0,2.0,2.0,20.0,2.0,6.0,110.0
Iced Green Tea,Tall,No Milk,No Whip,354.0,60.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,20.0
Iced Green Tea,Grande,No Milk,No Whip,473.0,80.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,25.0
Iced Green Tea,Venti®,No Milk,No Whip,709.0,120.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,40.0
Iced Green Tea,Trenta,No Milk,No Whip,887.0,140.0,0.0,0.0,0.0,0.0,20.0,35.0,0.0,34.0,0.0,0.0,0.0,2.0,0.0,50.0
Iced Green Tea Lemonade,Tall,No Milk,No Whip,354.0,90.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,24.0,0.1,0.0,10.0,0.0,0.0,20.0
Iced Green Tea Lemonade,Grande,No Milk,No Whip,473.0,120.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,32.0,0.1,0.0,15.0,0.0,0.0,25.0
Iced Green Tea Lemonade,Venti®,No Milk,No Whip,709.0,190.0,0.0,0.0,0.0,0.0,10.0,48.0,0.0,47.0,0.1,0.0,20.0,2.0,0.0,40.0
Iced Green Tea Lemonade,Trenta,No Milk,No Whip,887.0,220.0,0.0,0.0,0.0,0.0,10.0,58.0,0.0,57.0,0.1,0.0,25.0,2.0,0.0,50.0
Jade Citrus Mint Brewed Tea,Short,No Milk,No Whip,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
Jade Citrus Mint Brewed Tea,Tall,No Milk,No Whip,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
Jade Citrus Mint Brewed Tea,Grande,No Milk,No Whip,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
Jade Citrus Mint Brewed Tea,Venti®,No Milk,No Whip,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
London Fog Tea Latte,Short,Nonfat,No Whip,236.0,80.0,0.1,0.1,0.0,0.0,50.0,15.0,0.0,15.0,4.0,6.0,0.0,15.0,0.0,40.0
London Fog Tea Latte,Short,2%,No Whip,236.0,100.0,2.0,1.5,0.1,10.0,55.0,15.0,0.0,15.0,4.0,6.0,0.0,10.0,0.0,40.0
London Fog Tea Latte,Short,Whole,No Whip,236.0,110.0,3.5,2.0,0.1,10.0,50.0,15.0,0.0,15.0,4.0,6.0,0.0,10.0,0.0,40.0
London Fog Tea Latte,Short,Soy,No Whip,236.0,80.0,1.5,0.2,0.0,0.0,40.0,13.0,0.0,12.0,3.0,4.0,0.0,10.0,6.0,40.0
London Fog Tea Latte,Short,Coconut,No Whip,236.0,80.0,2.5,2.5,0.0,0.0,45.0,14.0,0.0,13.0,0.2,0.0,0.0,0.0,0.0,40.0
London Fog Tea Latte,Tall,Nonfat,No Whip,354.0,110.0,0.1,0.1,0.0,5.0,70.0,23.0,0.0,23.0,5.0,10.0,0.0,20.0,0.0,40.0
London Fog Tea Latte,Tall,2%,No Whip,354.0,140.0,3.0,2.0,0.1,15.0,80.0,23.0,0.0,23.0,5.0,8.0,0.0,20.0,0.0,40.0
London Fog Tea Latte,Tall,Whole,No Whip,354.0,160.0,5.0,3.0,0.2,15.0,75.0,23.0,0.0,23.0,5.0,8.0,0.0,15.0,0.0,40.0
London Fog Tea Latte,Tall,Soy,No Whip,354.0,120.0,2.5,0.3,0.0,0.0,60.0,20.0,1.0,18.0,4.0,6.0,0.0,20.0,8.0,40.0
London Fog Tea Latte,Tall,Coconut,No Whip,354.0,120.0,3.5,3.5,0.0,0.0,70.0,20.0,0.0,20.0,0.4,0.0,0.0,0.0,0.0,40.0
London Fog Tea Latte,Grande,Nonfat,No Whip,473.0,150.0,0.2,0.1,0.0,5.0,95.0,30.0,0.0,30.0,7.0,15.0,0.0,25.0,0.0,40.0
London Fog Tea Latte,Grande,2%,No Whip,473.0,180.0,4.0,2.5,0.2,15.0,105.0,30.0,0.0,30.0,7.0,10.0,0.0,25.0,0.0,40.0
London Fog Tea Latte,Grande,Whole,No Whip,473.0,210.0,7.0,4.0,0.2,20.0,95.0,30.0,0.0,30.0,7.0,10.0,0.0,20.0,0.0,40.0
London Fog Tea Latte,Grande,Soy,No Whip,473.0,160.0,3.0,0.4,0.0,0.0,80.0,26.0,1.0,24.0,6.0,8.0,0.0,25.0,10.0,40.0
London Fog Tea Latte,Grande,Coconut,No Whip,473.0,150.0,4.5,4.5,0.0,0.0,90.0,27.0,0.0,26.0,0.5,0.0,0.0,0.0,0.0,40.0
London Fog Tea Latte,Venti®,Nonfat,No Whip,591.0,190.0,0.2,0.1,0.0,5.0,120.0,38.0,0.0,38.0,9.0,15.0,0.0,30.0,0.0,40.0
London Fog Tea Latte,Venti®,2%,No Whip,591.0,230.0,5.0,3.5,0.2,20.0,135.0,38.0,0.0,38.0,9.0,15.0,0.0,30.0,0.0,40.0
London Fog Tea Latte,Venti®,Whole,No Whip,591.0,260.0,9.0,5.0,0.3,25.0,125.0,38.0,0.0,38.0,8.0,15.0,0.0,30.0,0.0,40.0
London Fog Tea Latte,Venti®,Soy,No Whip,591.0,200.0,4.0,0.5,0.0,0.0,105.0,33.0,1.0,31.0,7.0,10.0,0.0,30.0,15.0,40.0
London Fog Tea Latte,Venti®,Coconut,No Whip,591.0,190.0,6.0,6.0,0.0,0.0,115.0,34.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,40.0
Iced Mango Black Tea,Tall,No Milk,No Whip,354.0,60.0,0.1,0.0,0.0,0.0,10.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,20.0
Iced Mango Black Tea,Grande,No Milk,No Whip,473.0,80.0,0.2,0.0,0.0,0.0,10.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,25.0
Iced Mango Black Tea,Venti®,No Milk,No Whip,709.0,120.0,0.3,0.0,0.0,0.0,15.0,29.0,0.0,28.0,0.0,0.0,0.0,2.0,0.0,40.0
Iced Mango Black Tea,Trenta,No Milk,No Whip,887.0,140.0,0.3,0.0,0.0,0.0,20.0,34.0,0.0,33.0,0.0,0.0,0.0,2.0,0.0,50.0
Iced Mango Black Tea Lemonade,Tall,No Milk,No Whip,354.0,90.0,0.1,0.0,0.0,0.0,5.0,24.0,0.0,23.0,0.1,0.0,10.0,0.0,0.0,20.0
Iced Mango Black Tea Lemonade,Grande,No Milk,No Whip,473.0,120.0,0.2,0.0,0.0,0.0,10.0,31.0,0.0,31.0,0.1,0.0,15.0,0.0,0.0,25.0
Iced Mango Black Tea Lemonade,Venti®,No Milk,No Whip,709.0,190.0,0.3,0.0,0.0,0.0,10.0,47.0,0.0,46.0,0.1,0.0,20.0,2.0,0.0,40.0
Iced Mango Black Tea Lemonade,Trenta,No Milk,No Whip,887.0,230.0,0.3,0.0,0.0,0.0,15.0,58.0,0.0,57.0,0.1,0.0,25.0,2.0,0.0,50.0
Mint Majesty Brewed Tea,Short,No Milk,No Whip,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mint Majesty Brewed Tea,Tall,No Milk,No Whip,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mint Majesty Brewed Tea,Grande,No Milk,No Whip,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mint Majesty Brewed Tea,Venti®,No Milk,No Whip,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oprah Chai Herbal Brewed Tea,Short,No Milk,No Whip,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oprah Chai Herbal Brewed Tea,Tall,No Milk,No Whip,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oprah Chai Herbal Brewed Tea,Grande,No Milk,No Whip,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oprah Chai Herbal Brewed Tea,Venti®,No Milk,No Whip,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oprah Cinnamon Chai Brewed Tea,Short,No Milk,No Whip,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Oprah Cinnamon Chai Brewed Tea,Tall,No Milk,No Whip,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Oprah Cinnamon Chai Brewed Tea,Grande,No Milk,No Whip,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
Oprah Cinnamon Chai Brewed Tea,Venti®,No Milk,No Whip,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
Oprah Cinnamon Chai Latte,Short,Nonfat,No Whip,236.0,80.0,0.1,0.1,0.0,0.0,45.0,17.0,0.0,16.0,4.0,6.0,0.0,10.0,0.0,25.0
Oprah Cinnamon Chai Latte,Short,2%,No Whip,236.0,100.0,2.0,1.5,0.1,10.0,50.0,16.0,0.0,15.0,3.0,6.0,0.0,10.0,0.0,25.0
Oprah Cinnamon Chai Latte,Short,Whole,No Whip,236.0,110.0,3.5,2.0,0.1,10.0,50.0,16.0,0.0,15.0,3.0,4.0,0.0,10.0,0.0,25.0
Oprah Cinnamon Chai Latte,Short,Soy,No Whip,236.0,90.0,1.5,0.2,0.0,0.0,40.0,15.0,0.0,13.0,3.0,4.0,0.0,10.0,6.0,25.0
Oprah Cinnamon Chai Latte,Short,Coconut,No Whip,236.0,80.0,2.5,2.5,0.0,0.0,45.0,15.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,25.0
Oprah Cinnamon Chai Latte,Tall,Nonfat,No Whip,354.0,130.0,0.1,0.1,0.0,5.0,70.0,25.0,0.0,23.0,5.0,10.0,0.0,20.0,0.0,40.0
Oprah Cinnamon Chai Latte,Tall,2%,No Whip,354.0,150.0,3.0,2.0,0.1,15.0,80.0,25.0,0.0,23.0,5.0,8.0,0.0,20.0,0.0,40.0
Oprah Cinnamon Chai Latte,Tall,Whole,No Whip,354.0,170.0,5.0,3.0,0.2,15.0,70.0,25.0,0.0,23.0,5.0,8.0,0.0,15.0,0.0,40.0
Oprah Cinnamon Chai Latte,Tall,Soy,No Whip,354.0,130.0,2.5,0.3,0.0,0.0,60.0,22.0,1.0,19.0,4.0,6.0,0.0,20.0,8.0,40.0
Oprah Cinnamon Chai Latte,Tall,Coconut,No Whip,354.0,130.0,3.5,3.5,0.0,0.0,70.0,22.0,0.0,21.0,0.4,0.0,0.0,0.0,0.0,40.0
Oprah Cinnamon Chai Latte,Grande,Nonfat,No Whip,473.0,170.0,0.2,0.1,0.0,5.0,90.0,33.0,0.0,31.0,7.0,15.0,0.0,25.0,0.0,50.0
Oprah Cinnamon Chai Latte,Grande,2%,No Whip,473.0,200.0,4.0,2.5,0.2,15.0,100.0,33.0,0.0,31.0,7.0,10.0,0.0,25.0,0.0,50.0
Oprah Cinnamon Chai Latte,Grande,Whole,No Whip,473.0,220.0,7.0,4.0,0.2,20.0,95.0,33.0,0.0,31.0,7.0,10.0,0.0,20.0,2.0,50.0
Oprah Cinnamon Chai Latte,Grande,Soy,No Whip,473.0,170.0,3.0,0.4,0.0,0.0,80.0,29.0,1.0,25.0,6.0,8.0,0.0,25.0,10.0,50.0
Oprah Cinnamon Chai Latte,Grande,Coconut,No Whip,473.0,170.0,4.5,4.5,0.0,0.0,90.0,30.0,0.0,28.0,0.5,0.0,0.0,0.0,0.0,50.0
Oprah Cinnamon Chai Latte,Venti®,Nonfat,No Whip,591.0,210.0,0.2,0.1,0.0,5.0,115.0,41.0,0.0,39.0,9.0,15.0,0.0,30.0,0.0,65.0
Oprah Cinnamon Chai Latte,Venti®,2%,No Whip,591.0,250.0,5.0,3.5,0.2,20.0,130.0,41.0,0.0,38.0,9.0,15.0,0.0,30.0,0.0,65.0
Oprah Cinnamon Chai Latte,Venti®,Whole,No Whip,591.0,280.0,9.0,5.0,0.3,25.0,120.0,41.0,0.0,38.0,8.0,10.0,0.0,25.0,0.0,65.0
Oprah Cinnamon Chai Latte,Venti®,Soy,No Whip,591.0,220.0,4.0,0.5,0.0,0.0,100.0,36.0,1.0,32.0,7.0,10.0,0.0,30.0,15.0,65.0
Oprah Cinnamon Chai Latte,Venti®,Coconut,No Whip,591.0,210.0,6.0,6.0,0.0,0.0,115.0,37.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,65.0
Iced Oprah Cinnamon Chai Latte,Tall,Nonfat,No Whip,354.0,120.0,0.1,0.1,0.0,5.0,70.0,24.0,0.0,23.0,5.0,10.0,0.0,15.0,0.0,40.0
Iced Oprah Cinnamon Chai Latte,Tall,2%,No Whip,354.0,150.0,3.0,2.0,0.1,10.0,75.0,24.0,0.0,23.0,5.0,8.0,0.0,15.0,0.0,40.0
Iced Oprah Cinnamon Chai Latte,Tall,Whole,No Whip,354.0,160.0,5.0,3.0,0.1,15.0,70.0,24.0,0.0,23.0,5.0,8.0,0.0,15.0,0.0,40.0
Iced Oprah Cinnamon Chai Latte,Tall,Soy,No Whip,354.0,130.0,2.5,0.3,0.0,0.0,65.0,22.0,1.0,19.0,4.0,6.0,0.0,20.0,8.0,40.0
Iced Oprah Cinnamon Chai Latte,Tall,Coconut,No Whip,354.0,120.0,3.5,3.0,0.0,0.0,65.0,22.0,0.0,20.0,0.3,0.0,0.0,0.0,0.0,40.0
Iced Oprah Cinnamon Chai Latte,Grande,Nonfat,No Whip,473.0,170.0,0.2,0.1,0.0,5.0,95.0,33.0,0.0,31.0,7.0,15.0,0.0,25.0,0.0,50.0
Iced Oprah Cinnamon Chai Latte,Grande,2%,No Whip,473.0,200.0,4.0,2.5,0.2,15.0,105.0,33.0,0.0,31.0,7.0,10.0,0.0,25.0,0.0,50.0
Iced Oprah Cinnamon Chai Latte,Grande,Whole,No Whip,473.0,220.0,7.0,4.0,0.2,20.0,95.0,33.0,0.0,31.0,7.0,10.0,0.0,20.0,0.0,50.0
Iced Oprah Cinnamon Chai Latte,Grande,Soy,No Whip,473.0,180.0,3.5,0.4,0.0,0.0,85.0,29.0,1.0,26.0,6.0,8.0,0.0,25.0,10.0,50.0
Iced Oprah Cinnamon Chai Latte,Grande,Coconut,No Whip,473.0,170.0,4.5,4.5,0.0,0.0,90.0,30.0,0.0,27.0,0.5,0.0,0.0,0.0,0.0,50.0
Iced Oprah Cinnamon Chai Latte,Venti®,Nonfat,No Whip,709.0,240.0,0.2,0.2,0.0,5.0,130.0,48.0,0.0,45.0,10.0,20.0,0.0,35.0,0.0,75.0
